Title,Title_URL,,,,,,,,,,,,,
MS-Excel For Civil Engineers for Project Planning  From ZeroMicrosoft Excel for <strong>Civil</strong> - Construction Quantity  Estimation -Structural <strong>Engineers</strong> & Project  Schedule for ConstructionRating: 4.7 out of 5143 reviews14.5 total hours64 lecturesAll LevelsCurrent price: ₹549Original price: ₹799,https://www.udemy.com/course/ms-excel-for-construction-management-civil-engineers/,,,,,,,,,,,,,
"Diploma in Basics of Civil Engineering for Construction
Practical Course to Gain Quick Knowledge in <strong>Civil</strong> Engineering & Get Entry Level Jobs in Construction as FreshersRating: 4.5 out of 5433 reviews19 total hours111 lecturesAll LevelsCurrent price: ₹499Original price: ₹2,699",https://www.udemy.com/course/basics-of-civil-engineering-in-construction-for-begineers/,,,,,,,,,,,,,
"6 Weeks Bootcamp for Civil & Construction Engineer from Zero
Gain Knowledge in Construction l Quantity l Estimation l Concrete l Structural Engineering l Bridge l Cost l Building lRating: 4.5 out of 5179 reviews34 total hours159 lecturesAll LevelsCurrent price: ₹549Original price: ₹2,999",https://www.udemy.com/course/interview-preparation-for-civil-engineers-in-construction/,,,,,,,,,,,,,
"Microsoft Project for Project Manager & Civil Engineers -MSP
[2024 ] Only Course With Live Project [23 Hours] on MS Project for Project Planning &amp; Project Management from ZeroRating: 4.4 out of 5251 reviews23 total hours75 lecturesAll LevelsCurrent price: ₹549Original price: ₹799",https://www.udemy.com/course/microsoft-project-for-civil-engineers-learn-2-live-projects/,,,,,,,,,,,,,
Complete AutoCAD For CIVIL Engineers &  Revit Basic - 2 in1This is  ONLY COURSE that Makes your Professional AutoCAD Draftsman from beginner to Pro like ARCHITECT  <strong>CIVIL</strong> <strong>ENGINEER</strong>Rating: 4.2 out of 5181 reviews29.5 total hours64 lecturesAll LevelsCurrent price: ₹499Original price: ₹799,https://www.udemy.com/course/professional-autocad-mastery-beginner-to-pro-in-autocad/,,,,,,,,,,,,,
"Road Design with AutoCAD Civil 3D
Beginners & Intermediate users Tutorial with bonus corridor tutorialsRating: 4.6 out of 5246 reviews4 total hours29 lecturesAll LevelsCurrent price: ₹499Original price: ₹2,699",https://www.udemy.com/course/road-design-with-autocad-civil-3d/,,,,,,,,,,,,,
"Autocad 2021 For Civil Engineers.
Building the Future, AutoCAD 2021 for <strong>Civil</strong> <strong>Engineers</strong>.Rating: 4.7 out of 512 reviews9.5 total hours113 lecturesBeginnerCurrent price: ₹499Original price: ₹799",https://www.udemy.com/course/autocad-2021-for-civil-engineers/,,,,,,,,,,,,,
"Site Engineer Mastery in Steel & Civil PEB  ConstructionMaster Steel Structure Design and Fabrication in PEB Practically From Site With AutoCAD Drawing in  Steel ConstructionRating: 4.5 out of 559 reviews20 total hours95 lecturesAll LevelsCurrent price: ₹499Original price: ₹1,799",https://www.udemy.com/course/construction-methodology-of-steel-civil-peb-structures/,,,,,,,,,,,,,
"AutoCAD Civil 3D Training: The Ultimate Course
Get the AutoCAD <strong>Civil</strong> 3D Premium Course and Free download Pdf Book (reference training manual)Rating: 4.5 out of 51156 reviews4.5 total hours77 lecturesAll LevelsCurrent price: ₹549Original price: ₹2,799",https://www.udemy.com/course/infratech-civil-essentials-of-civil-3d/,,,,,,,,,,,,,
"Autocad Civil 3D 2018 for Civil Engineers
A <strong>Civil</strong> Engineering course in how to design a road using <strong>Civil</strong> 3D application using arranged stepsRating: 4.5 out of 550 reviews2.5 total hours21 lecturesAll LevelsCurrent price: ₹549Original price: ₹799",https://www.udemy.com/course/autocad-civil-3d-2018-for-civil-engineers/,,,,,,,,,,,,,
"Construction Drawing Reading & Structural Engineering -Etabs
2024: Become Expert in Construction Drawing Reading With Structural Analysis &amp; Design through AutoCAD DrawingsRating: 4.8 out of 5492 reviews64 total hours217 lecturesAll LevelsCurrent price: ₹549Original price: ₹2,499",https://www.udemy.com/course/learn-structural-architectural-vastu-plans-along-etabs/,,,,,,,,,,,,,
"AutoCAD for Civil Engineers
Learn the Practical Way of Using AutoCAD as a <strong>Civil</strong> <strong>Engineer</strong>Rating: 3.5 out of 519 reviews8.5 total hours50 lecturesBeginnerCurrent price: ₹549Original price: ₹1,999",https://www.udemy.com/course/autocad-for-civil-engineers/,,,,,,,,,,,,,
"What is civil engineering?
<strong>civil</strong> engineering, construction, practical, soft skills, technical skills, project management, construction managementRating: 4.6 out of 513 reviews2 total hours19 lecturesAll LevelsCurrent price: ₹499Original price: ₹799",https://www.udemy.com/course/practical-civil-engineering-and-construction-knowledge/,,,,,,,,,,,,,
"Storm Water Design with AutoCAD Civil 3D
Stormater Hydrology and Hydraulics DesignRating: 4.3 out of 570 reviews3.5 total hours49 lecturesAll LevelsCurrent price: ₹499Original price: ₹799",https://www.udemy.com/course/storm-water-design-with-autocad-civil-3d/,,,,,,,,,,,,,
"Chartered Civil Engineer Preparation Course - The full Guide
This course will explain the preparation steps for becoming a professional and chartered <strong>engineer</strong> from UKRating: 4.6 out of 52 reviews2.5 total hours26 lecturesAll LevelsCurrent price: ₹499Original price: ₹1,799",https://www.udemy.com/course/chartered-civil-engineer-preparation-course-the-full-guide/,,,,,,,,,,,,,
"AutoCAD Civil 3D - MEGA course for Civil Works - AulaGEO
Master <strong>civil</strong> 3D: from basics to advanced techniques in a complete, hands-on course covering every key feature.Rating: 4.4 out of 5620 reviews13 total hours123 lecturesAll LevelsCurrent price: ₹549Original price: ₹3,099",https://www.udemy.com/course/civil-works-expert-civil3d-level-1/,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"How to Become A More Authentic Self-Advocate
Learn How to Self-<strong>Advocate</strong> in An Increasingly Inauthentic WorldRating: 0.0 out of 50 reviews31 total mins11 lecturesAll LevelsCurrent price: ₹499Original price: ₹799",https://www.udemy.com/course/how-to-become-a-more-authentic-self-advocate/,,,,,,,,,,,,,
"C1000 142 IBM Cloud Advocate v2 Exam
C1000 142 IBM Cloud <strong>Advocate</strong> v2 ExamRating: 4.6 out of 510 reviews176 questionsAll LevelsCurrent price: ₹499Original price: ₹1,499",https://www.udemy.com/course/c1000-142-ibm-cloud-advocate-v2-exam/,,,,,,,,,,,,,
"How to Become a Patient Care Advocate for Your Family Member
Becoming an Empowered Patient Care <strong>Advocate</strong>Rating: 4.0 out of 52 reviews4.5 total hours21 lecturesBeginnerCurrent price: ₹499Original price: ₹799",https://www.udemy.com/course/how-to-become-a-patient-care-advocate-for-your-family-member/,,,,,,,,,,,,,
"PLANNING FOR ADVOCACY
THE ART OF PLANNING FOR SOCIAL CHANGERating: 4.4 out of 512 reviews3.5 total hours19 lecturesAll LevelsCurrent price: ₹499Original price: ₹2,499",https://www.udemy.com/course/advocacy-level-1-fundamentals-of-advocacy/,,,,,,,,,,,,,
"How to influence as an ADVOCATE
Master the art of being an change agent in the political arena, community, or workplace.Rating: 4.2 out of 547 reviews2.5 total hours23 lecturesAll LevelsCurrent price: ₹499Original price: ₹1,799",https://www.udemy.com/course/how-to-influence-as-an-advocate/,,,,,,,,,,,,,
"A Complete Guide to Youth Advocacy and Activism
How to build your skills as an <strong>Advocate</strong> or ActivistsRating: 4.5 out of 55 reviews4 total hours61 lecturesBeginnerCurrent price: ₹499Original price: ₹799",https://www.udemy.com/course/a-complete-guide-to-youth-advocacy-and-activism/,,,,,,,,,,,,,
"Advocacy and Activism: Unleashing Your Passion for Change
Unlocking the Skills and Strategies for Effective Advocacy and ActivismRating: 4.4 out of 54 reviews33 total mins16 lecturesBeginnerCurrent price: ₹499Original price: ₹799",https://www.udemy.com/course/advocacy-and-activism-unleashing-your-passion-for-change/,,,,,,,,,,,,,
"Case Management 101: Advocate, Educate, and Invoke Change
Non-Clinical Tactics to Guide Your Clients to Adequate Care Edition 1: Developmental Disabilities Course 1Rating: 4.7 out of 5108 reviews2 total hours9 lecturesAll LevelsCurrent price: ₹499Original price: ₹1,499",https://www.udemy.com/course/casemanagement101/,,,,,,,,,,,,,
"Case Management 101: Advocate, Educate, and Invoke Change
Non-Clinical Tactics to Guide Your Clients to Adequate Care Edition 1: Developmental Disabilities Course 2Rating: 4.4 out of 544 reviews2 total hours10 lecturesAll LevelsCurrent price: ₹499Original price: ₹799",https://www.udemy.com/course/cm101course2/,,,,,,,,,,,,,
"Winning Nonprofit Advocacy: Influencing Policy and Power
Learn to make the moves that move your mission forward with community leaders, elected officials, and others!Rating: 4.3 out of 52 reviews1 total hour19 lecturesBeginnerCurrent price: ₹499Original price: ₹1,799",https://www.udemy.com/course/winning-nonprofit-advocacy/,,,,,,,,,,,,,
"IBM Certified Technical Advocate - Cloud v5 Practice Tests
Exam C1000-170 IBM Certified Technical <strong>Advocate</strong> - Cloud v5 Practice TestsRating: 0.0 out of 50 reviews128 questionsAll LevelsCurrent price: ₹499Original price: ₹1,499",https://www.udemy.com/course/ibm-certified-technical-advocate-cloud-v5-practice-tests/,,,,,,,,,,,,,
"IBM Technical Advocate Cloud v5 Practice Tests
Top Quality Practice Tests on IBM Technical <strong>Advocate</strong> Cloud v5Rating: 0.0 out of 50 reviews300 questionsAll LevelsCurrent price: ₹499Original price: ₹1,499",https://www.udemy.com/course/ibm-technical-advocate-cloud-v5-practice-tests/,,,,,,,,,,,,,
"Domestic Abuse Support - Accredited Diploma Course
Empowering <strong>Advocates</strong> with Accredited Expertise in Domestic Abuse Intervention and SupportRating: 4.4 out of 536 reviews2.5 total hours41 lecturesAll LevelsCurrent price: ₹499Original price: ₹2,299",https://www.udemy.com/course/domestic-abuse-support-accredited-diploma-course/,,,,,,,,,,,,,
"Take Office Mini-Accelerator: State-Level Advocacy
This short course for <strong>advocates</strong> and community leaders will give you a simple framework to <strong>advocate</strong> at the state level.Rating: 0.0 out of 50 reviews37 total mins7 lecturesAll LevelsCurrent price: ₹499Original price: ₹1,799",https://www.udemy.com/course/take-office-mini-accelerator-state-level-advocacy/,,,,,,,,,,,,,
"Management by Objectives
Management by Objectives is the process of setting objectives in an organization to give direction to the employees.Rating: 3.9 out of 521 reviews1 total hour17 lecturesBeginnerCurrent price: ₹499Original price: ₹1,499",https://www.udemy.com/course/management-by-objectives/,,,,,,,,,,,,,
"Overcoming Your Limiting Beliefs for Greater Self Worth
Build Your Confidence and Prevent Self Sabotage by Learning How to Manage and Change Your Belief System and Self EsteemRating: 0.0 out of 50 reviews1 total hour21 lecturesBeginnerCurrent price: ₹799",https://www.udemy.com/course/overcoming-your-limiting-beliefs-for-greater-self-worth/,,,,,,,,,,,,,
"[NEW] Practical Exams C1000-124 | IBM Advocate Cloud V1
IBM Cloud <strong>Advocate</strong> V1Rating: 4.1 out of 59 reviews244 questionsAll LevelsCurrent price: ₹499Original price: ₹1,999",https://www.udemy.com/course/new-practical-exams-c1000-124-ibm-advocate-cloud-v1/,,,,,,,,,,,,,
"Certificate in HIV/AIDS Management
Navigating Comprehensive Care and Advocacy through Empowering Communities: Strategies for HIV/AIDS Prevention &amp; SupportRating: 4.0 out of 530 reviews11 total hours112 lecturesAll LevelsCurrent price: ₹499Original price: ₹2,299",https://www.udemy.com/course/certificate-in-hivaids-management/,,,,,,,,,,,,,
"Mastering Mindfulness-Boost Mental Health & Build Resilience
Empower Your Journey: Dive into Mindfulness, Mental Health Awareness, Resilience Building &amp; Managing Stress.Rating: 4.9 out of 513 reviews4.5 total hours204 lecturesAll LevelsCurrent price: ₹499Original price: ₹1,499",https://www.udemy.com/course/mastering-mindfulness01/,,,,,,,,,,,,,
"Customer Service Training: Dealing with Difficult Customers
Learn how to deal with difficult customers | Master customer relationship management | Gain conflict management skillsRating: 4.6 out of 54842 reviews1.5 total hours33 lecturesAll LevelsCurrent price: ₹549Original price: ₹1,999",https://www.udemy.com/course/customer-service-difficult-customers/,,,,,,,,,,,,,
